t,x,y,z,vx,vy,vz,crosswind_y,heading_deg,speed_3d
14.97999999999977,48.896537234991065,83.32375022862513,1883.968140017823,21.342077048786507,7.372695182621876,161.20164534863807,7.498881562598365,19.057650921545804,162.77534011673967
14.999999999999769,49.323378775966795,83.47121516201992,1887.1921729247958,21.935660598667546,7.373246669739172,161.50597069564998,7.498033163825445,18.57907178203439,163.15549804617956
15.019999999999769,49.762091987940146,83.61869100182892,1890.4222923387088,22.402499895128184,7.373791990450481,161.93347923102235,7.497183195036765,18.21898128324793,163.64197660054586
15.039999999999768,50.21014198584271,83.76617762507149,1893.6609619233293,22.724004304788604,7.3743311621284215,162.45765874189198,7.496331008164066,17.97914044054924,164.2049086222145
15.059999999999768,50.66462207193848,83.91367490906813,1896.9101150981671,22.880457149592303,7.374864199831961,163.0400648669466,7.495476094751175,17.865249192287422,164.80281154506574
15.079999999999767,51.12223121493033,84.06118273141227,1900.170916395506,22.862152316160632,7.3753911172070525,163.63328118680633,7.49461814871642,17.879838986401886,165.38719755355774
15.099999999999767,51.579474261253544,84.20870096996408,1903.4435820192423,22.671702740174013,7.375911927590852,164.1912722165829,7.493757113524993,18.021551180128817,165.91318227917398
15.119999999999767,52.032908316057025,84.35622950286566,1906.7274074635739,22.32451674387436,7.376426645078906,164.6795838757108,7.492893174876072,18.284495253207368,166.3495147674769
15.139999999999766,52.47939865093451,84.50376820857204,1910.0209991410882,21.847411877313068,7.376935285319333,165.0829143187727,7.492026699721466,18.657622736542873,166.68562379497519
15.159999999999766,52.916346888480774,84.65131696588924,1913.3226574274636,21.27595606487386,7.377437865859976,165.40815766808046,7.491158135465555,19.123988863533363,166.9339735317159
15.179999999999765,53.34186600977825,84.79887565400884,1916.6308205808252,20.65140090440813,7.377934405980161,165.68219237634864,7.490287893174734,19.65981308237474,167.12720648071317
15.199999999999765,53.75489402786641,84.94644415253005,1919.9444644283521,20.017920565045394,7.378424926060624,165.9450106680083,7.4894162424488275,20.233431412349255,167.3108031889853
15.219999999999764,54.15525243916732,85.0940223414631,1923.2633646417123,19.42042780907092,7.378909446652783,166.2398220665476,7.488543242460548,20.804591619637524,167.53292142628754
15.239999999999764,54.54366099534874,85.24161010121266,1926.5881610830434,18.902751038585347,7.379387987477824,166.60228876525719,7.487668725071172,21.325026484060054,167.83352461805302
15.259999999999764,54.92171601612044,85.38920731254476,1929.9202068583486,18.50566102766741,7.3798605666050525,167.05110509006758,7.48679233457523,21.74158709466968,168.23493556293906
15.279999999999763,55.29182923667379,85.5368138565453,1933.26122896015,18.264291759926685,7.380327200026742,167.58187858073052,7.4859136169889755,22.002897219793134,168.73570935554184
15.299999999999763,55.657115071872326,85.68442961458068,1936.6128665317647,18.19414742474969,7.380787901769239,168.16593193095613,7.485032141503182,22.08083237673546,169.30825051594917
15.319999999999762,56.02099802036732,85.83205446827199,1939.9761851703838,18.309739163172758,7.381242684565574,168.75749514743558,7.484147628209275,21.955943288411202,169.9082736662009
15.339999999999762,56.387192803630775,85.9796882994904,1943.3513350733326,18.611581094582352,7.381691560920548,169.30005276366998,7.48326003796877,21.63417737420309,170.47987619341532
15.359999999999761,56.759424425522425,86.1273309903788,1946.737336128606,19.0862550638211,7.382134544419569,169.73907696185725,7.482369628879729,21.145350310524847,170.96822889255316
15.379999999999761,57.14114952679885,86.2749824233985,1950.1321176678432,19.708816465249313,7.38257165098549,170.03513236774623,7.481476945765358,20.535054983965246,171.33267653883132
15.39999999999976,57.53532585610383,86.4226424813941,1953.532820315198,20.446946080575103,7.383002899780448,170.17402413494483,7.480582740748611,19.853686058648382,171.55694339233517
15.41999999999976,57.94426477771533,86.57031104766449,1956.9363007978968,21.265487471586788,7.383428313519527,170.17135830138324,7.479687840480237,19.14712398012248,171.65380029933172
15.43999999999976,58.369574527147066,86.71798800602636,1960.3397279639246,22.129874519060046,7.383847918093481,170.07042119017964,7.478792989417973,18.451778120267953,171.6630441303893
15.45999999999976,58.81217201752827,86.86567324085742,1963.7411363877281,23.00750214546275,7.384261741552761,169.93405159145152,7.477898704293517,17.794041860600704,171.64339301798756
15.479999999999759,59.272322060437524,87.0133666371103,1967.1398174195572,23.86701815908509,7.384669812643869,169.83252071961982,7.477005171350197,17.192537144237008,171.66028369435944
15.499999999999758,59.74966242361923,87.1610680802939,1970.5364678339495,24.67639793579265,7.385072159180487,169.83001765355928,7.476112207329692,16.66121904512746,171.77222942632534
15.519999999999758,60.24319038233508,87.30877745642515,1973.9330681870206,25.40119465817571,7.385468806562789,169.9722679091186,7.47521929152198,16.211937938582672,172.01842255329643
15.539999999999758,60.75121427549859,87.45649465195976,1977.332513545203,26.004375700193204,7.385859776730681,170.27744105611876,7.474325662901789,15.85580456377072,172.4099342057131
15.559999999999757,61.27130178950245,87.60421955371494,1980.7380623663255,26.45849150067369,7.386245087759254,170.72751862305142,7.473430465042703,15.597793257037672,172.92337610679488
15.579999999999757,61.800471619515925,87.7519520488008,1984.1526127387865,26.731768807515742,7.386624754293168,171.28288676306968,7.472532936376157,15.446744405651312,173.513621905399
15.599999999999756,62.33510699566624,87.89969202457037,1987.578270474048,26.802369450414407,7.386998788478538,171.8834844061194,7.471632523695398,15.408734829296192,174.1173942225365
15.619999999999756,62.871154384674526,88.04743936859764,1991.0159401621704,26.66325516657784,7.3873672013634595,172.4628115133003,7.470728989597102,15.486015511279502,174.66803864851167
