t,east_m,north_m,up_m,ve_m_s,vn_m_s,vu_m_s,mass_kg,pitch_deg,ground_distance_m,speed_m_s,target_east_m,target_north_m,target_up_m,target_surface_distance_m,phase,desired_pitch_deg,remaining_ground_m,q_dyn,mach,cd_eff,azimuth_deg,line_of_sight_elevation_deg
4.1000000000000005,-36.48197318681744,279.0631735633837,172.31347689474237,-18.115108124948584,138.56869903678023,51.22548390558394,39.41052631578899,2.211881092897833,281.43771816668584,148.84049078286995,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.211881092897833,19736.667763991165,13346.097135337579,0.4382426922260692,0.2261419360185746,352.5519519239,0.015892004537414336
4.12,-36.84427534931641,281.83454754411935,173.33798657285405,-18.216927120813256,139.3475475921895,51.051133393473414,39.39789473684162,2.208781682839482,284.23267372949,149.51860644896593,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.208781682839482,19733.87280842836,13466.653736411976,0.4402444282236691,0.22628604358299248,352.5519519239,0.015892004537414336
4.14,-37.208613891732675,284.6214984959631,174.3590092407235,-18.31874291162935,140.12637163107868,50.87673007493946,39.38526315789425,2.2056907735929023,287.0433388076295,150.19792951792576,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.2056907735929023,19731.06214335022,13587.96333730413,0.4422497483949213,0.22643326543863163,352.5519519239,0.015892004537414336
4.159999999999999,-37.574988749965264,287.4240259285847,175.3765438422223,-18.420555210504155,140.9051689589067,50.702274119838144,39.37263157894688,2.202608364836944,289.86971290660176,150.87844145047524,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.202608364836944,19728.23576925125,13710.025431361326,0.44425859803296225,0.22658365509719344,352.5519519239,0.015892004537414336
4.179999999999999,-37.94339985417535,290.2421293077628,176.39058932461907,-18.522363727716282,141.68393735949488,50.5277656979608,39.35999999999951,2.1995344562840486,292.7117954876399,151.56012394485268,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.1995344562840486,19725.39368667021,13832.839501428707,0.4462709231268401,0.2267372665379958,352.5519519239,0.015892004537414336
4.199999999999998,-38.31384712872967,293.0758080549527,177.40114463857827,-18.624168170661335,142.46267459461143,50.353204978998555,39.34736842105214,2.196469047680328,295.56958596727634,152.24295893195278,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.196469047680328,19722.535896190573,13956.405019676928,0.4482866703472767,0.22689415419704315,352.5519519239,0.015892004537414336
4.219999999999998,-38.68633049214289,295.9250615468449,178.40820873815824,-18.725968243796835,143.24137840355021,50.17859213250844,39.33473684210477,2.1934121388056464,298.4430837168978,152.92692857053459,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.1934121388056464,19719.662398440953,14080.72144742646,0.45030578703261753,0.2270543729555111,352.5519519239,0.015892004537414336
4.2399999999999975,-39.06084985701883,298.7898891149159,179.4117805808084,-18.82776364858647,144.02004650270416,50.00392732788121,39.3221052631574,2.1903637294737077,301.3322880622923,153.61201524249373,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.1903637294737077,19716.77319409556,14205.788234969106,0.4523282211749688,0.22721797812763694,352.5519519239,0.015892004537414336
4.259999999999997,-39.43740512999056,301.67029004497,180.41185912736603,-18.929554083443616,144.7986765851334,49.829210734310735,39.309473684210026,2.1873238195321445,304.2371982831871,154.2982015481983,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.1873238195321445,19713.868283874664,14331.604821386209,0.4543539214065212,0.22738502544800665,352.5519519239,0.015892004537414336
4.279999999999997,-39.81599621165943,304.56626357667267,181.40844334205224,-19.031339243674225,145.5772663201282,49.65444252076519,39.296842105262655,2.1842924088626074,307.15781361277806,154.98547030188772,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.1842924088626074,19710.94766854507,14458.17063436364,0.45638283698605747,0.2275555710582294,352.5519519239,0.015892004537414336
4.299999999999996,-40.196622996532916,307.47780890307524,182.40153219246753,-19.133118821419032,146.35581335276703,49.4796228559599,39.284210526315285,2.1812694973808626,310.09413323725016,155.6738045271347,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.1812694973808626,19708.0113489206,14585.485090003953,0.4584149177856452,0.22772967149299184,352.5519519239,0.015892004537414336
4.319999999999996,-40.579285372961294,310.4049251701306,183.39112464958671,-19.234892505595138,147.13431530346975,49.30475190833206,39.271578947367914,2.1782550850368887,313.0461562952891,156.36318745236943,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.1782550850368887,19705.059325862563,14713.547592635163,0.46045011427751,0.2279073836654828,352.5519519239,0.015892004537414336
4.339999999999995,-40.9639832230732,313.3476114762,184.37721968775335,-19.336659981836974,147.91276976754588,49.12982984601712,39.25894736842054,2.175249171814972,316.01388187758425,157.05360250646532,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.175249171814972,19702.091600280266,14842.357534616433,0.462488377521091,0.22808876485218174,352.5519519239,0.015892004537414336
4.359999999999995,-41.35071642270994,316.3058668715509,185.35981628467368,-19.438420932436696,148.6911743147387,48.954856836827126,39.24631578947317,2.1722517577338145,318.99730902632183,157.7450333143863,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.1722517577338145,19699.108173131528,14971.914296140687,0.46452965915027444,0.2282738726770022,352.5519519239,0.015892004537414336
4.379999999999995,-41.73948484135867,319.27969035784565,186.33891342141024,-19.540175036283987,149.46952648876487,48.77983304823092,39.2336842105258,2.169262842846633,321.9964367346692,158.4374636928952,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.169262842846633,19696.10904542318,15102.217245034153,0.4665739113608068,0.22846276509478392,352.5519519239,0.015892004537414336
4.399999999999994,-42.13028834208435,322.26908088762093,187.31451008237485,-19.64192196880533,150.2478238068498,48.60475864733617,39.22105263157843,2.166282427241268,325.0112639462502,159.13087764632172,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.166282427241268,19693.0942182116,15233.265736552557,0.4686210868978822,0.22865550037412619,352.5519519239,0.015892004537414336
4.419999999999994,-42.523126781460455,325.27403736375794,188.28660525532158,-19.743661401902774,151.02606375925927,48.429633800873454,39.20842105263106,2.1633105110402933,328.0417895546108,159.82525936239097,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.1633105110402933,19690.06369260324,15365.05911317454,0.47067113904390706,0.22885213707955632,352.5519519239,0.015892004537414336
4.439999999999993,-42.91800000949851,328.2945586389431,189.25519793133904,-19.84539300389219,151.8042438088272,48.25445867518223,39.19578947368369,2.160347094401122,331.08801240267485,160.52059320811037,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.160347094401122,19687.017469755177,15497.596704391659,0.4727240216064355,0.22905273405302684,352.5519519239,0.015892004537414336
4.459999999999993,-43.31490786957636,331.3306435151196,190.2202871048427,-19.947116439441093,152.58236139047995,48.07923343619888,39.18315789473632,2.157392177516126,334.1499312821913,161.21686372571622,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.157392177516126,19683.95555087566,15630.877826495642,0.47477968890627903,0.22925735039473594,352.5519519239,0.015892004537414336
4.479999999999992,-43.71385019836518,334.38229074292923,191.18187177356668,-20.048831369506004,153.36041391075725,47.90395824944678,39.17052631578895,2.1544457606127425,337.22754493317115,161.91405562867732,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.1544457606127425,19680.87793722468,15764.901782362298,0.4768380957657835,0.229466045443266,352.5519519239,0.015892004537414336
4.499999999999992,-44.1148268257553,337.4494990211444,192.13995093855561,-20.150537451269454,154.13839874733023,47.72863328002847,39.15789473684158,2.151507843953598,340.32085204331474,162.61215379775717,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.151507843953598,19677.784630114536,15899.667861232669,0.47889919749727783,0.22967887875503532,352.5519519239,0.015892004537414336
4.519999999999992,-44.51783757478069,340.532266996091,193.0945236041562,-20.25223433807658,154.91631324851647,47.55325869261991,39.145263157894206,2.148578427836621,343.4298512474295,163.31114327713246,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.148578427836621,19674.67563091042,16035.17533849093,0.4809629498916865,0.22989591008305887,352.5519519239,0.015892004537414336
4.539999999999991,-44.92288226154223,343.63059326106134,194.04558877800858,-20.353921679371414,155.6941547327927,47.37783465146696,39.132631578946835,2.1456575125951596,346.55454112683816,164.01100927056856,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.1456575125951596,19671.55094103101,16171.423475439622,0.4830293092073099,0.23011719935501435,352.5519519239,0.015892004537414336
4.559999999999991,-45.32996069512966,346.7444763557172,194.9931454710379,-20.45559912063286,156.471920488305,47.20236132038397,39.119999999999465,2.142745098598107,349.69492020877647,164.71173713765074,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.142745098598107,19668.410561949073,16308.411519071755,0.48509823215876735,0.23034280665061013,352.5519519239,0.015892004537414336
4.57999999999999,-45.73907267754231,349.87391476548333,195.9371926974456,-20.55726630331043,157.24960777237717,47.026838862754666,39.107368421052094,2.1398411862500213,352.85098696578166,165.4133123900709,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.1398411862500213,19665.254495192068,16446.138701840075,0.48716967590610283,0.23057279217825286,352.5519519239,0.015892004537414336
4.59999999999999,-46.15021800360852,353.0189069209309,196.8777294747007,-20.658922864759727,158.02721381101745,46.851267441535256,39.09473684210472,2.1369457759912467,356.0227398150706,166.11572068796914,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.1369457759912467,19662.08274234278,16584.60424142356,0.4892435980440507,0.23080721625101192,352.5519519239,0.015892004537414336
4.6199999999999894,-46.56339646090372,356.1794511971512,197.8147548235314,-20.760568438177778,158.80473579842356,46.67564721925986,39.08210526315735,2.1340588682980384,359.21017711790836,166.81894783632995,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.1340588682980384,19658.895305039943,16723.80734049113,0.4913199565914623,0.23104613926188003,352.5519519239,0.015892004537414336
4.639999999999989,-46.978607829667276,359.35554591311967,198.7482677679166,-20.862202652538194,159.58217089648696,46.49997835804825,39.06947368420998,2.131180463682691,362.4132971789666,167.52297978143207,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.131180463682691,19655.692184978885,16863.747186462566,0.49339870998088886,0.23128962165832823,352.5519519239,0.015892004537414336
4.659999999999989,-47.39585188271804,362.5471893310494,199.67826733507755,-20.96382513252625,160.35951623429605,46.32426101961598,39.05684210526261,2.128310562693657,365.63209824567144,168.22780260735178,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.128310562693657,19652.47338391218,17004.422951266828,0.4954798170483213,0.23153772391615576,352.5519519239,0.015892004537414336
4.679999999999988,-47.81512838536857,365.75437965573536,200.60475255546987,-21.065435498473896,161.1367689076392,46.14849536528688,39.04421052631524,2.125449165915679,368.8665785075426,168.93340253251927,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.125449165915679,19649.23890365031,17145.83379109772,0.49756323702308536,0.23179050651263466,352.5519519239,0.015892004537414336
4.699999999999988,-48.23643709533805,368.97711503388814,201.5277224627756,-21.167033366294763,161.91392597850756,45.972681556008,39.03157894736787,2.122596273969914,372.116736095521,169.63976590632745,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.122596273969914,19645.98874606233,17287.978846167083,0.4996489295178907,0.23204802989895035,352.5519519239,0.015892004537414336
4.719999999999987,-48.65977776266394,372.2153935534583,202.44717609389576,-21.268618347419196,162.69098447459803,45.79681975236704,39.0189473684205,2.1197518875140604,375.3825690812876,170.34687920579253,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.1197518875140604,19642.722913076563,17430.857240455494,0.5017368545190305,0.23231035447193968,352.5519519239,0.015892004537414336
4.739999999999987,-49.08515012961232,375.4692132429502,203.3631124889431,-21.370190048729373,163.46794138881702,45.62091011461226,39.00631578947313,2.116916007242487,378.66407547657144,171.05472903226635,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.116916007242487,19639.44140668128,17574.46808146056,0.5038269723767343,0.23257754054512947,352.5519519239,0.015892004537414336
4.7599999999999865,-49.51255393058691,378.73857207072655,204.27553069123536,-21.471748072494556,164.24479367878521,45.444952802674855,38.99368421052576,2.114088633886356,381.9612532324479,171.76330210819987,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.114088633886356,19636.144228925405,17718.810459942935,0.5059192437956697,0.23284964831907784,352.5519519239,0.015892004537414336
4.779999999999986,-49.941988892036804,382.02346794430224,205.18442974728885,-21.573292016306524,165.02153826634358,45.26894797619402,38.981052631578386,2.1112697682137576,385.27410023862706,172.47258527395735,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.1112697682137576,19632.831381919223,17863.883449670167,0.5080136298255921,0.23312673785102303,352.5519519239,0.015892004537414336
4.799999999999986,-50.37345473236294,385.32389870962913,206.08980870681273,-21.674821473015246,165.79817203706133,45.092895794544475,38.968421052631015,2.1084594110298296,388.60261432273194,173.18256548468068,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.1084594110298296,19629.50286783512,18009.686107158403,0.5101100918521426,0.23340886902384375,352.5519519239,0.015892004537414336
4.819999999999985,-50.80695116182324,388.63986215037033,206.99166662270363,-21.77633603066482,166.57469183974595,44.91679641686667,38.955789473683645,2.1056575631768886,391.9467932495669,173.89322980720385,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.1056575631768886,19626.158688908283,18156.21747141193,0.5122085915877927,0.23369610151433717,352.5519519239,0.015892004537414336
4.839999999999985,-51.24247788243654,391.9713559871652,207.89000255104096,-21.877835272429788,167.351094485956,44.74065000209961,38.943157894736274,2.1028642255345544,395.3066347203763,174.60456541701686,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.1028642255345544,19622.798847437476,18303.47656366108,0.5143090910629323,0.23398849476081998,352.5519519239,0.015892004537414336
4.859999999999984,-51.68003458788513,395.31837787688437,208.78481555108294,-21.97931877655183,168.12737674951686,44.56445670901639,38.9305263157889,2.1000793990198767,398.68213637209294,175.31655959527913,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.1000793990198767,19619.42334578576,18451.462387098156,0.5164115526171048,0.23428610793006066,352.5519519239,0.015892004537414336
4.879999999999984,-52.11962096341617,398.6809254118747,209.67610468526328,-22.080786116276915,168.90353536604007,44.38821669626234,38.91789473684153,2.0973030845874616,402.0732957765772,176.02919972588145,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.0973030845874616,19616.032186381275,18600.173926611627,0.5185159388903835,0.23458899988354978,352.5519519239,0.015892004537414336
4.8999999999999835,-52.561236685741704,402.05899611919546,210.56386901918853,-22.18223685979299,169.67956703244653,44.21193012239596,38.90526315789416,2.094535283229589,405.4801104398461,176.74247329255664,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.094535283229589,19612.625371718004,18749.610148518856,0.5206222128148906,0.23489722914311784,352.5519519239,0.015892004537414336
4.919999999999983,-53.004881422937565,405.4525874598444,211.44810762163644,-22.283670570168223,170.4554684064942,44.03559714593259,38.89263157894679,2.0917759959763433,408.902577801293,177.4563678760387,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.0917759959763433,19609.202904356556,18899.77000029736,0.5227303376064588,0.23521085385591003,352.5519519239,0.015892004537414336
4.939999999999983,-53.45055483434093,408.86169682797424,212.3288195645551,-22.385086805289898,171.2312361063107,43.859217925390816,38.87999999999942,2.0890252238957268,412.3406952328975,178.17087115126986,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.0890252238957268,19605.764786924952,19050.652410314757,0.5248402767564334,0.23552993175872866,352.5519519239,0.015892004537414336
4.959999999999982,-53.898256570446726,412.28632155010047,213.2060039230629,-22.486485117804015,172.0068667099313,43.682792619341654,38.86736842105205,2.0862829680937884,415.7944600384264,178.8859708846552,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.0862829680937884,19602.311022119426,19202.256287557466,0.5269519940236135,0.23585452014175412,352.5519519239,0.015892004537414336
4.979999999999982,-54.34798627280281,415.7264588842991,214.07965977544973,-22.58786505505567,172.78235675484274,43.50632138646057,38.85473684210468,2.0835492297147344,419.2638694526248,179.60165493136512,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.0835492297147344,19598.841612705226,19354.5805213585,0.5290654534263336,0.23618467581165742,352.5519519239,0.015892004537414336
4.999999999999981,-54.79974357390392,419.182106019396,214.94978620317895,-22.68922615903024,173.55770273753353,43.3298043855823,38.84210526315731,2.080824009941049,422.74892064039824,180.3179112326851,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.080824009941049,19595.356561517452,19507.623981124245,0.5311806192346844,0.23652045505411715,352.5519519239,0.015892004537414336
5.019999999999981,-55.25352809708452,422.65326007414666,215.8163822908906,-22.790567966295516,174.3329011130511,43.15324177575849,38.82947368420994,2.0781073099936056,426.24961069598595,181.03472781341225,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.0781073099936056,19591.855871461867,19661.385516060644,0.5332974559628699,0.23686191359575512,352.5519519239,0.015892004537414336
5.0399999999999805,-55.70933945641043,426.13991809640765,216.67944712640576,-22.89189000794476,175.1079482945664,42.97663371631819,38.816842105262566,2.0753991311317836,429.76593664212453,181.75209277929912,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.0753991311317836,19588.339545515726,19815.863954898723,0.5354159283617043,0.23720910656550595,352.5519519239,0.015892004537414336
5.05999999999998,-56.16717725656933,429.642077062299,217.53897980073214,-22.99319180954085,175.8828406529465,42.799980366931244,38.804210526315195,2.0726994746535756,433.29789542920395,182.46999431454424,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.0726994746535756,19584.807586728646,19971.058105619748,0.5375360014112447,0.23756208845543664,352.5519519239,0.015892004537414336
5.07999999999998,-56.62704109276015,433.1597338753579,218.39497940807075,-23.094472891061507,176.65757451633576,42.62328188767447,38.791578947367825,2.070008341895693,436.8454839344136,183.1884206793291,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.070008341895693,19581.25999822344,20126.96675518008,0.5396576403135616,0.23792091308103308,352.5519519239,0.015892004537414336
5.099999999999979,-57.08893055058138,436.6928853656846,219.24744504582424,-23.195732766845722,177.4321461697459,42.4465384391008,38.778947368420454,2.0673257342336777,440.40869896088117,183.90736020740184,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.0673257342336777,19577.69678319697,20283.588669236175,0.5417808104856445,0.23828563354097204,352.5519519239,0.015892004537414336
5.119999999999979,-57.552845205918295,440.24152828907955,220.09637581460626,-23.29697094554145,178.20655185465594,42.26975018231124,38.76631578947308,2.064651653081995,443.9875372368022,184.6268013037072,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.064651653081995,19574.11794492105,20440.922591869497,0.5439054775524457,0.23865630217639694,352.5519519239,0.015892004537414336
5.139999999999978,-58.018784624829124,443.80565932617264,220.94177081825248,-23.398186930054624,178.9807877686222,42.09291727902977,38.75368421052571,2.06198609989414,447.58199541456213,185.3467324420628,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.06198609989414,19570.52348674329,20598.967245311895,0.5460316073400572,0.23903297052971803,352.5519519239,0.015892004537414336
5.159999999999978,-58.486748363430216,447.3852750815451,221.78362916383307,-23.499380217499592,179.75485006489922,41.91603989168106,38.74105263157834,2.0593290761627294,451.1920700698506,186.06714216288165,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.0593290761627294,19566.913412088,20757.72132967144,0.5481591658690264,0.239415689302958,352.5519519239,0.015892004537414336
5.1799999999999775,-58.956735967780205,450.9803720828431,222.6219499616667,-23.600550299151035,180.52873485207186,41.73911818347116,38.72842105263097,2.0566805834195963,454.8177577007676,186.78801907094095,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.0566805834195963,19563.287724457085,20917.18352265904,0.5502881193478049,0.2398045083156646,352.5519519239,0.015892004537414336
5.199999999999977,-59.428746973763225,454.5909467798845,223.45673232533613,-23.70169666039746,181.30243819369963,41.56215231847101,38.7157894736836,2.0540406232358754,458.45905472692255,187.50935183319672,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.0540406232358754,19559.64642743093,21077.35247931597,0.5524184341663335,0.24019947646241346,352.5519519239,0.015892004537414336
5.219999999999977,-59.902780906971174,458.2169955437585,224.28797537170556,-23.802818780696327,182.07595610797344,41.385142461702834,38.70315789473623,2.0514091972220942,462.11595748852625,188.2311291766449,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.0514091972220942,19555.989524669323,21238.226831742555,0.5545500768897639,0.24060064166992587,352.5519519239,0.015892004537414336
5.239999999999976,-60.3788372825851,461.858514665918,225.1156782209396,-23.903916133530913,182.84928456738558,41.20808877922946,38.69052631578886,2.0487863070282457,465.7884622454756,188.95333988622824,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.0487863070282457,19552.317019912374,21399.805188828108,0.5566830142523128,0.2410080508538252,352.5519519239,0.015892004537414336
5.259999999999976,-60.85691560525572,465.5155003572657,225.9398399965242,-24.00498818636897,183.62241949841356,41.03099143824643,38.67789473684149,2.0461719543438726,469.4765651764321,189.67597280278952,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.0461719543438726,19548.62891698142,21562.086135982747,0.5588172131512548,0.24142174987505927,352.5519519239,0.015892004537414336
5.279999999999975,-61.3370153689831,469.187948747234,226.76045982528913,-24.106034400623273,184.39535678121823,40.853850607177,38.66526315789412,2.0435661408981365,473.1802623778933,190.3990168210706,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.0435661408981365,19544.925219779958,21725.06823487066,0.5609526406410476,0.24184178349601473,352.5519519239,0.015892004537414336
5.299999999999975,-61.81913605699557,472.87585588285833,227.57753683743266,-24.207054231614133,185.16809224935713,40.676666455769954,38.652631578946746,2.0409688684598852,476.89954986325904,191.12246088775828,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.0409688684598852,19541.205932294593,21888.750023145843,0.5630892639275964,0.24226819533635244,352.5519519239,0.015892004537414336
5.3199999999999745,-62.30327714162785,476.5792177278455,228.39107016654805,-24.308047128533975,185.94062168951348,40.49943915520025,38.639999999999375,2.0383801388377183,480.6344235618914,191.84629399957552,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.0383801388377183,19537.47105859596,22053.130014189755,0.5652270503626505,0.24270102782859168,352.5519519239,0.015892004537414336
5.339999999999974,-62.78943808419853,480.2980301616358,229.20105894965207,-24.40901253441402,186.71294084124133,40.32216887817245,38.627368421052005,2.0357999538800415,484.3848793181688,192.57050520141948,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.0357999538800415,19533.720602839683,22218.206696851856,0.5673659674383379,0.24314032217347434,352.5519519239,0.015892004537414336
5.359999999999974,-63.27761833488681,484.0322889784606,230.00750232721552,-24.50994988609322,187.4850453967279,40.14485579902689,38.614736842104634,2.0332283154751263,488.15091289053595,193.29508358454592,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.0332283154751263,19529.954569267316,22383.978535192662,0.5695059827818358,0.24358611829513907,352.5519519239,0.015892004537414336
5.379999999999973,-63.76781733260867,487.78198988639514,230.81039944319605,-24.610858614189457,188.25693100057336,39.96750009384867,38.60210526315726,2.030665225551153,491.93251995054794,194.02001828479982,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.030665225551153,19526.172962207303,22550.44396823021,0.5716470641501775,0.24403845479613795,352.5519519239,0.015892004537414336
5.399999999999973,-64.26003450489246,491.5471285064066,231.60974944507302,-24.711738143073152,189.02859324958885,39.79010194057925,38.58947368420989,2.0281106860762512,495.7296960819109,194.74529848089276,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.0281106860762512,19522.37578607594,22717.6014096895,0.5737891794251961,0.2444973689123282,352.5519519239,0.015892004537414336
5.419999999999972,-64.75426926775393,495.32770037139835,232.4055514838846,-24.812587890843332,189.8000276926135,39.612661519130796,38.57684210526252,2.0255646990585414,499.5424367795178,195.4709133927268,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.0255646990585414,19518.563045378334,22885.449247755823,0.5759322966086056,0.2449628964676728,352.5519519239,0.015892004537414336
5.439999999999972,-65.25052102557079,499.1237009252506,233.19780471426722,-24.91340726930625,190.57122983035083,39.43517901150319,38.56421052631515,2.023027266546166,503.37073744848084,196.19685227976524,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.023027266546166,19514.73474470937,23053.98584483171,0.5780763838172189,0.24543507182898444,352.5519519239,0.015892004537414336
5.4599999999999715,-65.74878917095691,502.93512552185763,233.9865082944973,-25.014195683956654,191.34219511522545,39.257654601903546,38.55157894736778,2.020498390627309,507.2145934031607,196.92310443945027,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.020498390627309,19510.89088875469,23223.209537298357,0.5802214092783048,0.24591392786064864,352.5519519239,0.015892004537414336
5.479999999999971,-66.24907308463604,506.76196942416215,234.77166138653536,-25.114952533961745,192.11291895126047,39.080088476868404,38.53894736842041,2.017978073430217,511.0739998661925,197.64965920566772,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.017978073430217,19507.03148229166,23393.118635281215,0.5823673413250817,0.24639949587936252,352.5519519239,0.015892004537414336
5.499999999999971,-66.75137213531528,510.60422780318737,235.55326315607272,-25.215677212147984,192.8833966939764,38.90248082538834,38.52631578947304,2.015466317123212,514.9489519675096,198.37650594725883,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.015466317123212,19503.156530190343,23563.71142242036,0.5845141483923524,0.24689180560892607,352.5519519239,0.015892004537414336
5.51999999999997,-67.25568567955824,514.4618957370669,236.33131277258047,-25.316369104990763,193.65362365031228,38.72483183903511,38.51368421052567,2.012963123914699,518.8394447433659,199.1036340665797,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.012963123914699,19499.266037414483,23734.986155645973,0.5866617990122757,0.24739088513512442,352.5519519239,0.015892004537414336
5.53999999999997,-67.76201306165805,518.3349682100732,237.10580940936117,-25.41702759260704,194.42359507856935,38.5471417120912,38.5010526315783,2.0104684960531567,522.7454731353547,199.83103299810787,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.0104684960531567,19495.360009022497,23906.941064959083,0.5888102618102797,0.24789676086073967,352.5519519239,0.015892004537414336
5.559999999999969,-68.2703536135102,522.2234401116445,237.876752243603,-25.517652048751067,195.1933061883782,38.36941064168168,38.488421052630926,2.007982435827138,526.6670319894289,200.558692207097,-2594.8902379120104,19849.208844384382,5.552378098607051,20017.142430270833,burn,2.007982435827138,19491.43845016842,24079.574353217944,0.5909595055011145,0.24840945746073217,352.5519519239,0.015892004537414336
