rank,score,kp,ki,kd,guidance_gain,guidance_altitude_gain,gamma_final_deg,peak_altitude,downrange,impact_error,final_speed,flight_time,landed,mean_alpha_deg,max_alpha_deg,mean_gimbal_deg,max_gimbal_deg,saturation_ratio,mean_gamma_error_deg
2246,5738.4624,3.45,0.85,1.98,0.55,9e-05,75.2,3422.336980,989.930974,189.930974,214.510467,59.280000,1.000000,9.829127,116.139494,0.382138,5.342729,0.000000,0.837059
2247,5738.4665,4.0,0.8,1.5,0.66,4e-05,78.0,3484.334590,895.275499,95.275499,215.800045,59.860000,1.000000,9.837653,125.834225,0.329144,5.501157,0.000000,0.875982
2248,5739.6309,3.6,1.1,1.5,0.66,6e-05,78.0,3474.474678,1022.057162,222.057162,215.649016,59.740000,1.000000,9.445623,125.846229,0.345931,5.031480,0.000000,0.623028
2249,5740.2862,4.0,0.45,1.5,0.5,6e-05,76.0,3448.446901,578.043551,221.956449,214.823376,59.560000,1.000000,11.731515,118.925442,0.281550,4.457457,0.000000,1.195050
2250,5740.3553,4.0,0.4,1.98,0.66,5e-05,75.2,3420.193588,980.841816,180.841816,214.483727,59.260000,1.000000,9.828605,116.060607,0.358639,5.371208,0.000000,1.066677
2251,5740.7935,4.0,0.8,1.7,0.5,6e-05,76.0,3422.419081,1018.326749,218.326749,214.571290,59.240000,1.000000,9.638167,118.396360,0.351003,5.200035,0.000000,0.912099
2252,5741.9823,3.85,0.35,1.9,0.66,7e-05,75.2,3424.388345,983.663557,183.663557,214.610533,59.320000,1.000000,9.827997,115.739514,0.359502,5.372956,0.000000,0.946162
2253,5743.0842,4.4,0.7,1.5,0.5,8e-05,78.0,3486.062077,988.997284,188.997284,215.894022,59.880000,1.000000,9.519241,125.323579,0.347159,5.170944,0.000000,0.592763
2254,5745.1111,3.85,0.35,1.9,0.66,6e-05,75.2,3424.388345,983.663557,183.663557,214.610533,59.320000,1.000000,9.827997,115.739514,0.359502,5.372956,0.000000,0.985272
2255,5745.2980,4.4,0.6,1.7,0.66,8e-05,78.0,3495.027269,614.932273,185.067727,215.824476,59.980000,1.000000,11.283263,125.416387,0.273488,4.889250,0.000000,0.848859
2256,5745.8216,3.6,0.35,1.5,0.66,6e-05,76.0,3421.120997,917.068898,117.068898,214.508444,59.240000,1.000000,9.984904,117.243656,0.352651,5.620752,0.000000,0.971714
2257,5746.2370,4.15,0.3,1.9,0.63,6e-05,76.8,3423.097036,885.701753,85.701753,214.456829,59.200000,1.000000,10.195367,120.144318,0.374969,5.681598,0.000000,0.789978
2258,5746.3299,3.6,0.8,1.7,0.5,6e-05,76.0,3449.231885,577.487787,222.512213,214.852858,59.560000,1.000000,11.782735,118.948654,0.261058,4.254664,0.000000,1.161191
2259,5746.8421,3.6,1.0,1.7,0.5,6e-05,80.0,3586.925974,689.757721,110.242279,217.786096,60.900000,1.000000,10.453056,138.605603,0.258045,5.009719,0.000000,0.608086
2260,5746.8724,4.0,0.35,1.9,0.66,8e-05,76.0,3436.206145,695.130603,104.869397,214.649045,59.400000,1.000000,10.956010,118.169253,0.319235,5.482746,0.000000,1.088733
2261,5747.7495,4.0,0.25,1.9,0.66,4e-05,80.0,3557.231107,726.880695,73.119305,217.226915,60.580000,1.000000,10.320168,134.054362,0.283376,5.307116,0.000000,0.729142
2262,5748.1752,4.15,0.35,1.82,0.66,6e-05,75.2,3431.603986,567.153264,232.846736,214.472830,59.420000,1.000000,12.012843,115.618630,0.269998,3.894243,0.000000,1.224389
2263,5748.6095,4.4,0.7,1.5,0.5,6e-05,78.0,3486.062077,988.997284,188.997284,215.894022,59.880000,1.000000,9.519241,125.323579,0.347159,5.170944,0.000000,0.661828
2264,5749.1873,3.85,0.35,1.9,0.66,5e-05,75.2,3424.388345,983.663557,183.663557,214.610533,59.320000,1.000000,9.827997,115.739514,0.359502,5.372956,0.000000,1.036224
2265,5749.3810,4.4,0.7,1.7,0.66,4e-05,80.0,3544.065377,900.914496,100.914496,217.056282,60.440000,1.000000,9.566845,133.269787,0.283355,5.343237,0.000000,0.612843
2266,5750.2749,4.15,0.3,1.9,0.63,5e-05,76.8,3423.097036,885.701753,85.701753,214.456829,59.200000,1.000000,10.195367,120.144318,0.374969,5.681598,0.000000,0.840452
2267,5750.4259,4.0,0.8,1.7,0.5,4e-05,76.0,3422.419081,1018.326749,218.326749,214.571290,59.240000,1.000000,9.638167,118.396360,0.351003,5.200035,0.000000,1.032504
2268,5750.7926,4.4,0.6,1.7,0.66,6e-05,78.0,3495.027269,614.932273,185.067727,215.824476,59.980000,1.000000,11.283263,125.416387,0.273488,4.889250,0.000000,0.917541
2269,5753.6182,4.0,0.45,1.5,0.5,4e-05,76.0,3448.813093,602.333852,197.666148,214.852683,59.560000,1.000000,11.547386,118.925442,0.294136,4.939427,0.000000,1.311146
2270,5754.9472,4.0,0.25,1.5,0.5,6e-05,80.0,3588.453430,683.934810,116.065190,217.819824,60.920000,1.000000,10.480743,138.657788,0.258720,4.985126,0.000000,0.614887
2271,5755.7224,4.0,0.35,1.5,0.5,6e-05,80.0,3588.479927,683.709449,116.290551,217.819150,60.920000,1.000000,10.482034,138.658179,0.258693,4.984737,0.000000,0.615029
2272,5759.2052,4.0,0.35,1.98,0.66,7e-05,75.2,3419.840813,986.023171,186.023171,214.493223,59.260000,1.000000,9.811986,116.053514,0.359669,5.380514,0.000000,0.972471
2273,5759.2644,3.2,0.35,1.7,0.58,0.0001,78.0,3501.715201,594.034697,205.965303,215.973553,60.060000,1.000000,11.468604,124.642482,0.265936,4.529694,0.000000,0.757306
2274,5759.9824,4.0,0.4,1.98,0.63,7e-05,76.8,3418.228599,977.546232,177.546232,214.477561,59.160000,1.000000,9.847282,120.193494,0.391240,5.354164,0.000000,0.693838
2275,5760.4804,3.75,0.85,1.9,0.55,9e-05,75.2,3439.588369,566.555962,233.444038,214.651081,59.520000,1.000000,12.014247,116.179889,0.273677,4.272295,0.000000,1.115656
2276,5760.6805,3.75,0.8,1.9,0.55,9e-05,75.2,3439.589806,566.516819,233.483181,214.650998,59.520000,1.000000,12.014521,116.179968,0.273673,4.272231,0.000000,1.115688
2277,5760.8805,3.75,0.75,1.9,0.55,9e-05,75.2,3439.591244,566.477673,233.522327,214.650914,59.520000,1.000000,12.014795,116.180048,0.273668,4.272167,0.000000,1.115720
2278,5760.9131,4.0,0.8,1.9,0.58,4e-05,78.0,3492.017351,599.985092,200.014908,215.745384,59.940000,1.000000,11.474513,125.642898,0.253048,4.740465,0.000000,0.975722
2279,5761.3861,4.0,0.35,1.98,0.69,5e-05,75.2,3422.494468,964.566718,164.566718,214.500145,59.280000,1.000000,9.886614,115.287846,0.360045,5.470676,0.000000,1.066315
2280,5761.5305,4.0,0.35,1.98,0.63,7e-05,76.8,3418.187518,977.691752,177.691752,214.406622,59.140000,1.000000,9.849159,120.193461,0.391473,5.354980,0.000000,0.693706
2281,5762.1655,3.75,0.85,1.9,0.55,8e-05,75.2,3439.588369,566.555962,233.444038,214.651081,59.520000,1.000000,12.014247,116.179889,0.273677,4.272295,0.000000,1.136718
2282,5762.3318,4.0,0.35,1.98,0.66,6e-05,75.2,3419.840813,986.023171,186.023171,214.493223,59.260000,1.000000,9.811986,116.053514,0.359669,5.380514,0.000000,1.011554
2283,5762.3655,3.75,0.8,1.9,0.55,8e-05,75.2,3439.589806,566.516819,233.483181,214.650998,59.520000,1.000000,12.014521,116.179968,0.273673,4.272231,0.000000,1.136750
2284,5762.5655,3.75,0.75,1.9,0.55,8e-05,75.2,3439.591244,566.477673,233.522327,214.650914,59.520000,1.000000,12.014795,116.180048,0.273668,4.272167,0.000000,1.136783
2285,5762.6888,4.15,0.35,1.82,0.66,7e-05,75.2,3431.525322,563.687818,236.312182,214.468755,59.420000,1.000000,12.040459,115.618630,0.269162,3.894243,0.000000,1.186132
2286,5762.7450,4.0,0.25,1.5,0.5,8e-05,76.0,3448.303504,572.497628,227.502372,214.816931,59.560000,1.000000,11.775501,118.924697,0.278434,4.326994,0.000000,1.126979
2287,5763.1291,4.0,0.4,1.98,0.63,6e-05,76.8,3418.228599,977.546232,177.546232,214.477561,59.160000,1.000000,9.847282,120.193494,0.391240,5.354164,0.000000,0.733173
2288,5763.7850,4.0,0.3,1.98,0.63,7e-05,76.8,3418.146432,978.138062,178.138062,214.407573,59.140000,1.000000,9.847707,120.193427,0.391574,5.355797,0.000000,0.693338
2289,5764.4649,3.75,0.85,1.9,0.55,7e-05,75.2,3439.588369,566.555962,233.444038,214.651081,59.520000,1.000000,12.014247,116.179889,0.273677,4.272295,0.000000,1.165461
2290,5764.6649,3.75,0.8,1.9,0.55,7e-05,75.2,3439.589806,566.516819,233.483181,214.650998,59.520000,1.000000,12.014521,116.179968,0.273673,4.272231,0.000000,1.165493
2291,5764.6783,4.0,0.35,1.98,0.63,6e-05,76.8,3418.187518,977.691752,177.691752,214.406622,59.140000,1.000000,9.849159,120.193461,0.391473,5.354980,0.000000,0.733054
2292,5764.8649,3.75,0.75,1.9,0.55,7e-05,75.2,3439.591244,566.477673,233.522327,214.650914,59.520000,1.000000,12.014795,116.180048,0.273668,4.272167,0.000000,1.165525
2293,5765.2806,4.4,1.1,1.7,0.5,6e-05,76.0,3414.231772,1023.963761,223.963761,214.403913,59.160000,1.000000,9.616964,117.366094,0.360621,5.232097,0.000000,0.936070
2294,5765.5490,4.0,0.35,1.5,0.5,8e-05,76.0,3448.329536,571.944433,228.055567,214.815809,59.560000,1.000000,11.779299,118.925074,0.278348,4.326069,0.000000,1.127408
2295,5765.8865,3.2,0.7,1.7,0.45,0.00015,78.0,3498.894180,596.286652,203.713348,215.880483,60.020000,1.000000,11.500379,125.816630,0.263397,4.747791,0.000000,0.671010
2296,5766.4048,4.15,0.3,1.82,0.66,7e-05,75.2,3431.064864,562.918881,237.081119,214.474364,59.420000,1.000000,12.053528,115.600872,0.268365,3.907657,0.000000,1.181913
2297,5766.4127,4.0,0.35,1.98,0.66,5e-05,75.2,3419.840813,986.023171,186.023171,214.493223,59.260000,1.000000,9.811986,116.053514,0.359669,5.380514,0.000000,1.062565
2298,5766.9328,4.0,0.3,1.98,0.63,6e-05,76.8,3418.146432,978.138062,178.138062,214.407573,59.140000,1.000000,9.847707,120.193427,0.391574,5.355797,0.000000,0.732686
2299,5767.1705,4.0,0.4,1.98,0.63,5e-05,76.8,3418.228599,977.546232,177.546232,214.477561,59.160000,1.000000,9.847282,120.193494,0.391240,5.354164,0.000000,0.783690
2300,5767.8868,3.2,0.35,1.7,0.58,6e-05,78.0,3501.715201,594.034697,205.965303,215.973553,60.060000,1.000000,11.468604,124.642482,0.265936,4.529694,0.000000,0.865086
2301,5768.2011,4.0,0.25,1.5,0.5,6e-05,76.0,3448.303504,572.497628,227.502372,214.816931,59.560000,1.000000,11.775501,118.924697,0.278434,4.326994,0.000000,1.195180
2302,5768.2472,3.6,0.35,1.9,0.5,4e-05,80.0,3548.606315,897.428555,97.428555,217.107221,60.460000,1.000000,9.575392,134.728027,0.281099,5.343902,0.000000,0.618212
2303,5768.3547,4.0,0.45,1.5,0.5,8e-05,76.0,3448.355563,571.390912,228.609088,214.814685,59.560000,1.000000,11.783102,118.925442,0.278262,4.325144,0.000000,1.127837
2304,5768.7211,4.0,0.35,1.98,0.63,5e-05,76.8,3418.187518,977.691752,177.691752,214.406622,59.140000,1.000000,9.849159,120.193461,0.391473,5.354980,0.000000,0.783588
2305,5769.1852,3.6,0.6,1.5,0.58,4e-05,80.0,3563.179614,647.381572,152.618428,217.261329,60.640000,1.000000,10.833136,134.772515,0.239348,4.881239,0.000000,0.729143
2306,5769.5237,4.15,0.3,1.82,0.66,6e-05,75.2,3431.064864,562.918881,237.081119,214.474364,59.420000,1.000000,12.053528,115.600872,0.268365,3.907657,0.000000,1.220900
2307,5769.5683,3.2,0.7,1.7,0.45,0.0001,78.0,3498.894180,596.286652,203.713348,215.880483,60.020000,1.000000,11.500379,125.816630,0.263397,4.747791,0.000000,0.717034
2308,5769.7434,3.6,0.7,1.5,0.58,4e-05,80.0,3563.209134,647.232206,152.767794,217.260725,60.640000,1.000000,10.834045,134.774459,0.239332,4.880974,0.000000,0.729245
2309,5770.0756,4.0,1.1,1.5,0.5,4e-05,76.0,3447.466526,657.623220,142.376780,214.877253,59.540000,1.000000,11.179332,118.927584,0.308715,5.262653,0.000000,1.289084
2310,5770.1987,3.2,1.0,1.7,0.45,0.00015,78.0,3498.951235,595.429243,204.570757,215.878530,60.020000,1.000000,11.506124,125.815653,0.263267,4.746276,0.000000,0.671641
2311,5770.9756,4.0,0.3,1.98,0.63,5e-05,76.8,3418.146432,978.138062,178.138062,214.407573,59.140000,1.000000,9.847707,120.193427,0.391574,5.355797,0.000000,0.783221
2312,5771.0051,4.0,0.35,1.5,0.5,6e-05,76.0,3448.329536,571.944433,228.055567,214.815809,59.560000,1.000000,11.779299,118.925074,0.278348,4.326069,0.000000,1.195609
2313,5771.7391,3.6,0.8,1.5,0.58,4e-05,80.0,3563.258878,646.648671,153.351329,217.259281,60.640000,1.000000,10.837619,134.775601,0.239270,4.879937,0.000000,0.729627
2314,5773.5896,4.15,0.3,1.82,0.66,5e-05,75.2,3431.064864,562.918881,237.081119,214.474364,59.420000,1.000000,12.053528,115.600872,0.268365,3.907657,0.000000,1.271724
2315,5773.7363,3.6,0.9,1.5,0.58,4e-05,80.0,3563.308633,646.064739,153.935261,217.257836,60.640000,1.000000,10.841197,134.776731,0.239209,4.878898,0.000000,0.730009
2316,5774.5991,3.2,0.7,1.7,0.58,6e-05,78.0,3501.794300,592.770514,207.229486,215.970778,60.060000,1.000000,11.477086,124.660823,0.265773,4.527481,0.000000,0.866007
2317,5775.2556,4.0,0.8,1.5,0.5,8e-05,78.0,3503.335449,684.657506,115.342494,216.069139,60.080000,1.000000,10.827533,125.663105,0.305883,5.290371,0.000000,0.798702
2318,5775.7351,3.6,1.0,1.5,0.58,4e-05,80.0,3563.358400,645.480410,154.519590,217.256389,60.640000,1.000000,10.844779,134.777851,0.239148,4.877859,0.000000,0.730391
2319,5776.4900,4.0,0.9,1.9,0.5,8e-05,80.0,3586.265695,639.447223,160.552777,217.749722,60.900000,1.000000,10.796227,137.235212,0.250027,4.524104,0.000000,0.547565
2320,5777.1342,4.0,0.6,1.9,0.58,4e-05,76.0,3440.530702,568.304322,231.695678,214.694116,59.480000,1.000000,11.782344,118.225508,0.282143,4.765874,0.000000,1.335508
2321,5777.7771,4.0,0.25,1.5,0.5,4e-05,76.0,3448.303504,572.497628,227.502372,214.816931,59.560000,1.000000,11.775501,118.924697,0.278434,4.326994,0.000000,1.314880
2322,5777.9714,4.0,1.0,1.9,0.5,8e-05,80.0,3586.298440,639.154627,160.845373,217.748843,60.900000,1.000000,10.798057,137.235804,0.249990,4.523587,0.000000,0.547749
2323,5778.2215,3.2,0.7,1.7,0.45,6e-05,78.0,3498.894180,596.286652,203.713348,215.880483,60.020000,1.000000,11.500379,125.816630,0.263397,4.747791,0.000000,0.825199
2324,5779.4534,4.0,1.1,1.9,0.5,8e-05,80.0,3586.331196,638.861901,161.138099,217.747963,60.900000,1.000000,10.799889,137.236390,0.249952,4.523069,0.000000,0.547933
2325,5780.2806,3.75,0.85,1.82,0.55,9e-05,75.2,3439.688333,562.712680,237.287320,214.642126,59.520000,1.000000,12.043535,116.188816,0.273040,4.258742,0.000000,1.117199
2326,5780.5811,4.0,0.35,1.5,0.5,4e-05,76.0,3448.329536,571.944433,228.055567,214.815809,59.560000,1.000000,11.779299,118.925074,0.278348,4.326069,0.000000,1.315309
2327,5780.7519,4.0,0.8,1.5,0.5,6e-05,78.0,3503.335449,684.657506,115.342494,216.069139,60.080000,1.000000,10.827533,125.663105,0.305883,5.290371,0.000000,0.867406
2328,5781.0216,3.85,0.3,1.9,0.66,7e-05,75.2,3423.843048,991.290407,191.290407,214.553173,59.300000,1.000000,9.805787,115.730855,0.361210,5.387030,0.000000,0.940188
2329,5781.9654,3.75,0.85,1.82,0.55,8e-05,75.2,3439.688333,562.712680,237.287320,214.642126,59.520000,1.000000,12.043535,116.188816,0.273040,4.258742,0.000000,1.138259
2330,5783.7733,4.0,0.3,1.98,0.69,6e-05,75.2,3422.142367,969.849284,169.849284,214.509730,59.280000,1.000000,9.869004,115.279715,0.361243,5.480148,0.000000,1.011166
2331,5784.1516,3.85,0.3,1.9,0.66,6e-05,75.2,3423.843048,991.290407,191.290407,214.553173,59.300000,1.000000,9.805787,115.730855,0.361210,5.387030,0.000000,0.979313
2332,5784.2645,3.75,0.85,1.82,0.55,7e-05,75.2,3439.688333,562.712680,237.287320,214.642126,59.520000,1.000000,12.043535,116.188816,0.273040,4.258742,0.000000,1.166998
2333,5785.2666,4.0,0.3,1.98,0.66,7e-05,75.2,3419.486142,991.200341,191.200341,214.502731,59.260000,1.000000,9.795558,116.046378,0.360698,5.389816,0.000000,0.968357
2334,5786.2077,4.0,0.35,1.7,0.5,8e-05,80.0,3587.654971,679.399970,120.600030,217.764155,60.900000,1.000000,10.515322,138.613309,0.255611,5.002646,0.000000,0.544770
2335,5786.2342,3.6,1.0,1.5,0.5,8e-05,76.0,3443.265076,753.467827,46.532173,214.835206,59.480000,1.000000,10.624983,118.888618,0.340331,5.815599,0.000000,1.058481
2336,5787.1480,4.0,0.4,1.9,0.69,7e-05,75.2,3419.464063,991.692330,191.692330,214.504741,59.260000,1.000000,9.794209,116.067735,0.360713,5.389603,0.000000,0.967492
2337,5787.8509,4.0,0.3,1.98,0.69,5e-05,75.2,3422.142367,969.849284,169.849284,214.509730,59.280000,1.000000,9.869004,115.279715,0.361243,5.480148,0.000000,1.062136
2338,5788.0008,3.6,1.1,1.5,0.5,8e-05,76.0,3443.297246,752.933900,47.066100,214.834254,59.480000,1.000000,10.627588,118.889452,0.340238,5.814704,0.000000,1.058895
2339,5788.2294,3.85,0.3,1.9,0.66,5e-05,75.2,3423.843048,991.290407,191.290407,214.553173,59.300000,1.000000,9.805787,115.730855,0.361210,5.387030,0.000000,1.030285
2340,5788.3934,4.0,0.3,1.98,0.66,6e-05,75.2,3419.486142,991.200341,191.200341,214.502731,59.260000,1.000000,9.795558,116.046378,0.360698,5.389816,0.000000,1.007442
2341,5788.5566,3.2,1.0,1.3,0.58,0.00015,74.0,3389.626665,899.376315,99.376315,213.790199,58.940000,1.000000,10.285899,115.766713,0.390133,5.754847,0.000000,1.039049
2342,5788.9616,3.6,1.0,1.5,0.66,6e-05,76.0,3425.145640,870.759940,70.759940,214.552340,59.280000,1.000000,10.136621,117.615069,0.353125,5.833728,0.000000,1.030521
2343,5790.0732,3.6,0.35,1.9,0.66,4e-05,80.0,3548.578225,911.705522,111.705522,217.115829,60.440000,1.000000,9.510195,133.046107,0.308203,5.346012,0.000000,0.615826
2344,5790.2751,4.0,0.4,1.9,0.69,6e-05,75.2,3419.464063,991.692330,191.692330,214.504741,59.260000,1.000000,9.794209,116.067735,0.360713,5.389603,0.000000,1.006581
2345,5790.5986,3.6,0.45,1.9,0.66,4e-05,80.0,3548.576815,911.811602,111.811602,217.115922,60.440000,1.000000,9.509813,133.046079,0.308219,5.346191,0.000000,0.615756
2346,5790.6545,3.2,1.0,0.9,0.45,6e-05,74.0,3404.251677,831.048212,31.048212,214.059375,59.100000,1.000000,10.379412,115.695631,0.376188,6.000000,0.000677,1.370854
2347,5791.3867,3.6,0.6,1.9,0.66,4e-05,80.0,3548.574700,911.970717,111.970717,217.116061,60.440000,1.000000,9.509241,133.046036,0.308243,5.346459,0.000000,0.615651
2348,5791.6959,3.6,1.0,1.5,0.5,6e-05,76.0,3443.265076,753.467827,46.532173,214.835206,59.480000,1.000000,10.624983,118.888618,0.340331,5.815599,0.000000,1.126752
2349,5791.9121,3.6,0.7,1.9,0.66,4e-05,80.0,3548.573289,912.076790,112.076790,217.116154,60.440000,1.000000,9.508859,133.046007,0.308258,5.346637,0.000000,0.615581
2350,5792.1309,4.15,0.35,1.9,0.63,6e-05,76.8,3422.392644,894.944709,94.944709,214.476821,59.200000,1.000000,10.158634,120.154285,0.376910,5.698259,0.000000,0.782727
2351,5792.1526,3.2,1.0,1.3,0.58,0.0001,74.0,3389.626665,899.376315,99.376315,213.790199,58.940000,1.000000,10.285899,115.766713,0.390133,5.754847,0.000000,1.083999
2352,5792.4543,3.6,0.8,1.9,0.66,4e-05,80.0,3548.571878,912.182859,112.182859,217.116247,60.440000,1.000000,9.508477,133.046911,0.308274,5.346816,0.000000,0.615511
2353,5792.4744,4.0,0.3,1.98,0.66,5e-05,75.2,3419.486142,991.200341,191.200341,214.502731,59.260000,1.000000,9.795558,116.046378,0.360698,5.389816,0.000000,1.058455
2354,5793.0154,3.6,0.9,1.9,0.66,4e-05,80.0,3548.570467,912.288925,112.288925,217.116340,60.440000,1.000000,9.508096,133.048871,0.308289,5.346994,0.000000,0.615440
2355,5793.4625,3.6,1.1,1.5,0.5,6e-05,76.0,3443.297246,752.933900,47.066100,214.834254,59.480000,1.000000,10.627588,118.889452,0.340238,5.814704,0.000000,1.127167
2356,5793.6589,4.0,0.25,1.5,0.58,4e-05,80.0,3565.240775,629.730805,170.269195,217.310680,60.680000,1.000000,10.894528,134.808575,0.250527,4.813243,0.000000,0.763585
2357,5793.6969,3.85,0.4,1.98,0.66,7e-05,75.2,3407.535982,1035.297045,235.297045,214.257692,59.120000,1.000000,9.717359,114.367822,0.357362,5.270794,0.000000,0.875558
2358,5794.3562,4.0,0.4,1.9,0.69,5e-05,75.2,3419.464063,991.692330,191.692330,214.504741,59.260000,1.000000,9.794209,116.067735,0.360713,5.389603,0.000000,1.057594
2359,5795.5552,4.0,0.8,1.9,0.58,8e-05,78.0,3492.138392,590.057360,209.942640,215.800362,59.960000,1.000000,11.542505,125.642898,0.251268,4.740465,0.000000,0.793865
2360,5795.7451,4.0,0.35,1.5,0.58,4e-05,80.0,3565.289741,629.120722,170.879278,217.309185,60.680000,1.000000,10.898313,134.809192,0.250455,4.812166,0.000000,0.763982
2361,5795.9132,4.0,0.7,1.9,0.58,8e-05,78.0,3492.140338,589.984693,210.015307,215.800231,59.960000,1.000000,11.542994,125.642540,0.251259,4.740341,0.000000,0.793919
2362,5796.1689,4.15,0.35,1.9,0.63,5e-05,76.8,3422.392644,894.944709,94.944709,214.476821,59.200000,1.000000,10.158634,120.154285,0.376910,5.698259,0.000000,0.833203
2363,5796.2712,4.0,0.6,1.9,0.58,8e-05,78.0,3492.142283,589.912020,210.087980,215.800100,59.960000,1.000000,11.543482,125.642183,0.251249,4.740218,0.000000,0.793973
2364,5796.8083,4.0,0.45,1.9,0.58,8e-05,78.0,3492.145201,589.803001,210.196999,215.799903,59.960000,1.000000,11.544215,125.641646,0.251235,4.740033,0.000000,0.794053
2365,5796.8347,3.85,0.4,1.98,0.66,6e-05,75.2,3407.535982,1035.297045,235.297045,214.257692,59.120000,1.000000,9.717359,114.367822,0.357362,5.270794,0.000000,0.914781
2366,5797.1664,4.0,0.35,1.9,0.58,8e-05,78.0,3492.147146,589.730315,210.269685,215.799772,59.960000,1.000000,11.544704,125.641289,0.251225,4.739910,0.000000,0.794107
2367,5797.5245,4.0,0.25,1.9,0.58,8e-05,78.0,3492.149090,589.657623,210.342377,215.799641,59.960000,1.000000,11.545192,125.640931,0.251216,4.739786,0.000000,0.794161
2368,5797.8329,4.0,0.45,1.5,0.58,4e-05,80.0,3565.338717,628.510251,171.489749,217.307688,60.680000,1.000000,10.902104,134.809797,0.250382,4.811088,0.000000,0.764379
2369,5798.5913,3.6,1.0,1.5,0.66,4e-05,76.0,3425.145640,870.759940,70.759940,214.552340,59.280000,1.000000,10.136621,117.615069,0.353125,5.833728,0.000000,1.150892
2370,5799.5203,3.6,0.9,1.5,0.5,4e-05,76.0,3443.232908,754.001393,45.998607,214.836158,59.480000,1.000000,10.622381,118.887774,0.340424,5.816494,0.000000,1.246209
2371,5800.3673,4.0,0.35,1.5,0.58,4e-05,76.0,3410.908332,1070.469032,270.469032,214.340912,59.120000,1.000000,9.531530,118.279245,0.347708,5.062064,0.000000,0.962388
2372,5800.5590,3.2,1.0,1.3,0.58,6e-05,74.0,3389.626665,899.376315,99.376315,213.790199,58.940000,1.000000,10.285899,115.766713,0.390133,5.754847,0.000000,1.189080
2373,5800.6946,4.0,0.9,1.9,0.58,6e-05,78.0,3492.136447,590.130021,209.869979,215.800493,59.960000,1.000000,11.542017,125.643255,0.251278,4.740588,0.000000,0.862528
2374,5800.9272,3.85,0.4,1.98,0.66,5e-05,75.2,3407.535982,1035.297045,235.297045,214.257692,59.120000,1.000000,9.717359,114.367822,0.357362,5.270794,0.000000,0.965938
2375,5801.0525,4.0,0.8,1.9,0.58,6e-05,78.0,3492.138392,590.057360,209.942640,215.800362,59.960000,1.000000,11.542505,125.642898,0.251268,4.740465,0.000000,0.862581
2376,5801.2856,3.6,1.0,1.5,0.5,4e-05,76.0,3443.265076,753.467827,46.532173,214.835206,59.480000,1.000000,10.624983,118.888618,0.340331,5.815599,0.000000,1.246623
2377,5801.4105,4.0,0.7,1.9,0.58,6e-05,78.0,3492.140338,589.984693,210.015307,215.800231,59.960000,1.000000,11.542994,125.642540,0.251259,4.740341,0.000000,0.862635
2378,5801.4502,3.6,0.9,1.5,0.5,4e-05,78.0,3505.736748,633.735020,166.264980,216.057069,60.100000,1.000000,11.141798,125.492357,0.300748,5.027129,0.000000,1.005696
2379,5801.7376,4.8,0.7,1.3,0.58,6e-05,78.0,3475.522844,941.013175,141.013175,215.654237,59.780000,1.000000,9.744227,125.241885,0.303497,5.428242,0.000000,0.636043
2380,5801.7685,4.0,0.6,1.9,0.58,6e-05,78.0,3492.142283,589.912020,210.087980,215.800100,59.960000,1.000000,11.543482,125.642183,0.251249,4.740218,0.000000,0.862688
2381,5801.9948,3.6,0.35,1.5,0.5,4e-05,76.0,3445.127683,567.509193,232.490807,214.754261,59.520000,1.000000,11.835716,118.928031,0.271888,3.952288,0.000000,1.309116
2382,5802.0366,4.0,0.4,1.9,0.69,7e-05,76.0,3439.091842,560.832185,239.167815,214.669026,59.480000,1.000000,11.901019,118.036653,0.266002,3.999977,0.000000,1.144135
2383,5802.3056,4.0,0.45,1.9,0.58,6e-05,78.0,3492.145201,589.803001,210.196999,215.799903,59.960000,1.000000,11.544215,125.641646,0.251235,4.740033,0.000000,0.862769
2384,5802.6637,4.0,0.35,1.9,0.58,6e-05,78.0,3492.147146,589.730315,210.269685,215.799772,59.960000,1.000000,11.544704,125.641289,0.251225,4.739910,0.000000,0.862823
2385,5802.6699,3.6,1.0,1.5,0.66,8e-05,76.0,3424.957841,873.750358,73.750358,214.558249,59.280000,1.000000,10.124317,117.615069,0.353811,5.843946,0.000000,0.960508
2386,5803.0218,4.0,0.25,1.9,0.58,6e-05,78.0,3492.149090,589.657623,210.342377,215.799641,59.960000,1.000000,11.545192,125.640931,0.251216,4.739786,0.000000,0.862876
2387,5803.0522,3.6,1.1,1.5,0.5,4e-05,76.0,3443.297246,752.933900,47.066100,214.834254,59.480000,1.000000,10.627588,118.889452,0.340238,5.814704,0.000000,1.247038
2388,5804.3346,4.0,0.4,1.82,0.69,7e-05,75.2,3409.174460,978.715439,178.715439,214.254898,59.140000,1.000000,9.933420,114.302361,0.340705,5.502631,0.000000,0.864316
2389,5804.4647,4.4,0.45,1.7,0.58,8e-05,80.0,3591.271134,634.606102,165.393898,217.820899,60.960000,1.000000,10.821913,137.245527,0.247418,4.439518,0.000000,0.548288
2390,5805.1576,4.0,0.4,1.9,0.69,6e-05,76.0,3439.091842,560.832185,239.167815,214.669026,59.480000,1.000000,11.901019,118.036653,0.266002,3.999977,0.000000,1.183148
